run_key	lm	paper_id	segment_idx	start_sec	end_sec	duration_sec	term_map_count	score_min	score_mean	score_max	marginal_078_080	current_window_refs	stale_lookback_refs	future_refs	gold_refs_by_sentence_overlap	source_supported_refs_by_sentence_overlap	noise_refs_by_sentence_overlap	term_map
tmv4_omit	2	2022.acl-long.117	85	163.200	165.120	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	86	165.120	167.040	1.920	4	0.7892	0.8547	0.9313	1	4	0	0	0	0	4	retrieved->abgerufen@0.931; generated->generiert@0.854; retrieval->Retrieval@0.844; generating->Generierung@0.789
tmv4_omit	2	2022.acl-long.117	87	167.040	168.960	1.920	1	0.8071	0.8071	0.8071	0	1	0	0	1	1	0	RGF->RGF@0.807
tmv4_omit	2	2022.acl-long.117	88	168.960	170.880	1.920	3	0.8211	0.8904	0.9576	0	3	0	0	2	2	1	questions->Fragen@0.958; counterfactual->kontrafaktisch@0.892; question->Frage@0.821
tmv4_omit	2	2022.acl-long.117	89	170.880	172.800	1.920	2	0.8233	0.8837	0.9440	0	2	0	0	1	1	1	questions->Fragen@0.944; question->Frage@0.823
tmv4_omit	2	2022.acl-long.117	90	172.800	174.720	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	91	174.720	176.640	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	92	176.640	178.560	1.920	1	0.8796	0.8796	0.8796	0	1	0	0	1	1	0	RGF->RGF@0.880
tmv4_omit	2	2022.acl-long.117	93	178.560	180.480	1.920	2	0.9014	0.9256	0.9498	0	2	0	0	1	2	0	information->Informationen@0.950; RGF->RGF@0.901
tmv4_omit	2	2022.acl-long.117	94	180.480	182.400	1.920	3	0.7855	0.8597	0.9494	1	3	0	0	0	1	2	information->Informationen@0.949; generated->generiert@0.844; generating->Generierung@0.786
tmv4_omit	2	2022.acl-long.117	95	182.400	184.320	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	96	184.320	186.240	1.920	5	0.7897	0.8518	0.9631	2	5	0	0	2	3	2	model->Modell@0.963; question answering->Fragenbeantwortung@0.886; Modeling->Modellierung@0.821; models->Modelle@0.799; question->Frage@0.790
tmv4_omit	2	2022.acl-long.117	97	186.240	188.160	1.920	4	0.7889	0.8251	0.8860	2	4	0	0	2	2	2	REALM->REALM@0.886; model->Modell@0.829; question answering->Fragenbeantwortung@0.797; models->Modelle@0.789
tmv4_omit	2	2022.acl-long.117	98	188.160	190.080	1.920	2	0.7894	0.8545	0.9195	1	2	0	0	1	1	1	REALM->REALM@0.920; answer->beantwortet@0.789
tmv4_omit	2	2022.acl-long.117	99	190.080	192.000	1.920	3	0.7809	0.8641	0.9492	1	3	0	0	1	1	2	question->Frage@0.949; questions->Fragen@0.862; question answering->Fragenbeantwortung@0.781
tmv4_omit	2	2022.acl-long.117	100	192.000	193.920	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	101	193.920	195.840	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	102	195.840	197.760	1.920	1	0.9106	0.9106	0.9106	0	1	0	0	0	1	0	answer->beantwortet@0.911
tmv4_omit	2	2022.acl-long.117	103	197.760	199.680	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	104	199.680	201.600	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	105	201.600	203.520	1.920	1	0.8487	0.8487	0.8487	0	1	0	0	0	0	1	answer->beantwortet@0.849
tmv4_omit	2	2022.acl-long.117	106	203.520	205.440	1.920	3	0.7949	0.8174	0.8538	1	3	0	0	1	1	2	question->Frage@0.854; questions->Fragen@0.804; computation->berechnung@0.795
tmv4_omit	2	2022.acl-long.117	107	205.440	207.360	1.920	1	0.7942	0.7942	0.7942	1	1	0	0	0	0	1	answer->beantwortet@0.794
tmv4_omit	2	2022.acl-long.117	108	207.360	209.280	1.920	2	0.8488	0.8561	0.8634	0	2	0	0	1	1	1	corresponding->passend@0.863; answer->beantwortet@0.849
tmv4_omit	2	2022.acl-long.117	109	209.280	211.200	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	110	211.200	213.120	1.920	1	0.8549	0.8549	0.8549	0	1	0	0	0	0	1	edit->Bearbeitung@0.855
tmv4_omit	2	2022.acl-long.117	111	213.120	215.040	1.920	1	0.8083	0.8083	0.8083	0	1	0	0	0	0	1	edit->Bearbeitung@0.808
tmv4_omit	2	2022.acl-long.117	112	215.040	216.960	1.920	2	0.8257	0.8444	0.8631	0	2	0	0	1	1	1	RGF->RGF@0.863; retrieved->abgerufen@0.826
tmv4_omit	2	2022.acl-long.117	113	216.960	218.880	1.920	3	0.7879	0.8158	0.8499	1	3	0	0	1	2	1	answer->beantwortet@0.850; retrieved->abgerufen@0.810; RGF->RGF@0.788
tmv4_omit	2	2022.acl-long.117	114	218.880	220.800	1.920	2	0.9128	0.9265	0.9402	0	2	0	0	2	2	0	contexts->Kontexte@0.940; context->Kontext@0.913
tmv4_omit	2	2022.acl-long.117	115	220.800	222.720	1.920	3	0.8805	0.9093	0.9306	0	3	0	0	2	3	0	answer->beantwortet@0.931; context->Kontext@0.917; contexts->Kontexte@0.880
tmv4_omit	2	2022.acl-long.117	116	222.720	224.640	1.920	5	0.8433	0.8843	0.9280	0	5	0	0	2	3	2	question generation->Fragengenerierung@0.928; generation->Generierung@0.911; context->Kontext@0.881; question->Frage@0.858; contexts->Kontexte@0.843
tmv4_omit	2	2022.acl-long.117	117	224.640	226.560	1.920	2	0.8601	0.8673	0.8744	0	2	0	0	1	2	0	question generation->Fragengenerierung@0.874; model->Modell@0.860
tmv4_omit	2	2022.acl-long.117	118	226.560	228.480	1.920	8	0.8049	0.8449	0.9425	0	8	0	0	2	3	5	question->Frage@0.942; question generation->Fragengenerierung@0.865; answer->beantwortet@0.857; generated->generiert@0.828; generation->Generierung@0.828; questions->Fragen@0.824; generating->Generierung@0.810; question answering->Fragenbeantwortung@0.805
tmv4_omit	2	2022.acl-long.117	119	228.480	230.400	1.920	3	0.7886	0.8342	0.8753	1	3	0	0	3	3	0	question->Frage@0.875; question generation->Fragengenerierung@0.839; questions->Fragen@0.789
tmv4_omit	2	2022.acl-long.117	120	230.400	232.320	1.920	4	0.7951	0.8589	0.9374	1	4	0	0	2	2	2	questions->Fragen@0.937; generated->generiert@0.890; question->Frage@0.813; generating->Generierung@0.795
tmv4_omit	2	2022.acl-long.117	121	232.320	234.240	1.920	2	0.7928	0.8695	0.9462	1	2	0	0	1	1	1	questions->Fragen@0.946; question->Frage@0.793
tmv4_omit	2	2022.acl-long.117	122	234.240	236.160	1.920	1	0.8474	0.8474	0.8474	0	1	0	0	0	1	0	Semantic->Semantic@0.847
tmv4_omit	2	2022.acl-long.117	123	236.160	238.080	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	124	238.080	240.000	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	125	240.000	241.920	1.920	1	0.8310	0.8310	0.8310	0	1	0	0	0	0	1	retrieved->abgerufen@0.831
tmv4_omit	2	2022.acl-long.117	126	241.920	243.840	1.920	4	0.8086	0.8602	0.9046	0	4	0	0	1	1	3	retrieval->Retrieval@0.905; retrieved->abgerufen@0.903; models->Modelle@0.825; Modeling->Modellierung@0.809
tmv4_omit	2	2022.acl-long.117	127	243.840	245.760	1.920	5	0.8398	0.8742	0.9299	0	5	0	0	3	3	2	model->Modell@0.930; input->Eingabe@0.898; texts->Text@0.860; text->Text@0.843; REALM->REALM@0.840
tmv4_omit	2	2022.acl-long.117	128	245.760	247.680	1.920	2	0.8099	0.8832	0.9565	0	2	0	0	1	1	1	question->Frage@0.956; questions->Fragen@0.810
tmv4_omit	2	2022.acl-long.117	129	247.680	249.600	1.920	3	0.7905	0.8909	0.9453	1	3	0	0	2	2	1	corpus->Korpus@0.945; Wikipedia->Wikipedia@0.937; corpora->korpora@0.790
tmv4_omit	2	2022.acl-long.117	130	249.600	251.520	1.920	2	0.8161	0.8445	0.8730	0	2	0	0	0	0	2	Wikipedia->Wikipedia@0.873; retrieved->abgerufen@0.816
tmv4_omit	2	2022.acl-long.117	131	251.520	253.440	1.920	2	0.8640	0.8829	0.9017	0	2	0	0	2	2	0	similarity->Ähnlichkeit@0.902; search->suche@0.864
tmv4_omit	2	2022.acl-long.117	132	253.440	255.360	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	133	255.360	257.280	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	134	257.280	259.200	1.920	2	0.8708	0.9087	0.9467	0	2	0	0	1	1	1	question->Frage@0.947; questions->Fragen@0.871
tmv4_omit	2	2022.acl-long.117	135	259.200	261.120	1.920	2	0.8291	0.8330	0.8370	0	2	0	0	0	0	2	spans->Passagen@0.837; model->Modell@0.829
tmv4_omit	2	2022.acl-long.117	136	261.120	263.040	1.920	2	0.8308	0.8908	0.9509	0	2	0	0	0	1	1	answer->beantwortet@0.951; spans->Passagen@0.831
tmv4_omit	2	2022.acl-long.117	137	263.040	264.960	1.920	2	0.9461	0.9506	0.9550	0	2	0	0	1	2	0	answer->beantwortet@0.955; REALM->REALM@0.946
tmv4_omit	2	2022.acl-long.117	138	264.960	266.880	1.920	1	0.9405	0.9405	0.9405	0	1	0	0	0	1	0	answer->beantwortet@0.941
tmv4_omit	2	2022.acl-long.117	139	266.880	268.800	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	140	268.800	270.720	1.920	3	0.8488	0.8840	0.9133	0	3	0	0	1	1	2	contexts->Kontexte@0.913; context->Kontext@0.890; answer->beantwortet@0.849
tmv4_omit	2	2022.acl-long.117	141	270.720	272.640	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	142	272.640	274.560	1.920	3	0.8146	0.8485	0.8995	0	3	0	0	3	3	0	question->Frage@0.899; questions->Fragen@0.831; question generation->Fragengenerierung@0.815
tmv4_omit	2	2022.acl-long.117	143	274.560	276.480	1.920	3	0.8415	0.9167	0.9639	0	3	0	0	1	2	1	generation->Generierung@0.964; question generation->Fragengenerierung@0.945; answer->beantwortet@0.842
tmv4_omit	2	2022.acl-long.117	144	276.480	278.400	1.920	5	0.7971	0.8710	0.9419	1	5	0	0	1	1	4	contexts->Kontexte@0.942; context->Kontext@0.916; generated->generiert@0.890; answer->beantwortet@0.809; generating->Generierung@0.797
tmv4_omit	2	2022.acl-long.117	145	278.400	280.320	1.920	2	0.8101	0.8746	0.9390	0	2	0	0	2	2	0	questions->Fragen@0.939; question->Frage@0.810
tmv4_omit	2	2022.acl-long.117	146	280.320	282.240	1.920	3	0.8059	0.8892	0.9327	0	3	0	0	2	3	0	generation->Generierung@0.933; question generation->Fragengenerierung@0.929; question->Frage@0.806
tmv4_omit	2	2022.acl-long.117	147	282.240	284.160	1.920	7	0.7936	0.8447	0.9138	1	7	0	0	3	3	4	model->Modell@0.914; question generation->Fragengenerierung@0.883; text->Text@0.840; pre-training->Vortrainings@0.833; texts->Text@0.828; pretrained->vortrainiert@0.821; pretraining->Vortraining@0.794
tmv4_omit	2	2022.acl-long.117	148	284.160	286.080	1.920	6	0.8087	0.8660	0.9655	0	6	0	0	2	2	4	transformer->Transformer@0.966; transformers->Transformer@0.877; texts->Text@0.871; transformer encoder->Transformer-Encoder@0.844; text->Text@0.829; finetuning->Feinabstimmung@0.809
tmv4_omit	2	2022.acl-long.117	149	286.080	288.000	1.920	10	0.7828	0.8332	0.9357	3	10	0	0	4	5	5	question->Frage@0.936; questions->Fragen@0.879; data->Daten@0.858; generation->Generierung@0.834; generated->generiert@0.827; question generation->Fragengenerierung@0.822; generating->Generierung@0.802; transformer encoder->Transformer-Encoder@0.796; finetuning->Feinabstimmung@0.796; transformer->Transformer@0.783
tmv4_omit	2	2022.acl-long.117	150	288.000	289.920	1.920	7	0.8230	0.8953	0.9632	0	7	0	0	3	4	3	answer->beantwortet@0.963; question->Frage@0.952; context->Kontext@0.937; contexts->Kontexte@0.918; questions->Fragen@0.840; question answering->Fragenbeantwortung@0.833; question generation->Fragengenerierung@0.823
tmv4_omit	2	2022.acl-long.117	151	289.920	291.840	1.920	3	0.8901	0.9139	0.9281	0	3	0	0	1	2	1	context->Kontext@0.928; inference->Inferenz@0.924; contexts->Kontexte@0.890
tmv4_omit	2	2022.acl-long.117	152	291.840	293.760	1.920	5	0.8343	0.8880	0.9222	0	5	0	0	2	5	0	question generation->Fragengenerierung@0.922; model->Modell@0.908; inference->Inferenz@0.903; generation->Generierung@0.873; question->Frage@0.834
tmv4_omit	2	2022.acl-long.117	153	293.760	295.680	1.920	5	0.8575	0.9083	0.9444	0	5	0	0	2	4	1	answer->beantwortet@0.944; context->Kontext@0.939; contexts->Kontexte@0.929; model->Modell@0.871; question generation->Fragengenerierung@0.858
tmv4_omit	2	2022.acl-long.117	154	295.680	297.600	1.920	5	0.7897	0.8945	0.9501	1	5	0	0	3	4	1	contexts->Kontexte@0.950; context->Kontext@0.930; previous->früheren@0.912; retrieved->abgerufen@0.891; answer->beantwortet@0.790
tmv4_omit	2	2022.acl-long.117	155	297.600	299.520	1.920	2	0.8100	0.8896	0.9692	0	2	0	0	1	1	1	query->Anfrage@0.969; queries->Abfragen@0.810
tmv4_omit	2	2022.acl-long.117	156	299.520	301.440	1.920	2	0.8188	0.8923	0.9658	0	2	0	0	1	1	1	query->Anfrage@0.966; queries->Abfragen@0.819
tmv4_omit	2	2022.acl-long.117	157	301.440	303.360	1.920	2	0.8039	0.8344	0.8648	0	2	0	0	1	1	1	REALM->REALM@0.865; retrieved->abgerufen@0.804
tmv4_omit	2	2022.acl-long.117	158	303.360	305.280	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	159	305.280	307.200	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	160	307.200	309.120	1.920	4	0.7804	0.8666	0.9120	1	4	0	0	1	3	1	question generation->Fragengenerierung@0.912; generation->Generierung@0.895; model->Modell@0.879; models->Modelle@0.780
tmv4_omit	2	2022.acl-long.117	161	309.120	311.040	1.920	4	0.7834	0.8571	0.9383	1	4	0	0	2	3	1	query->Anfrage@0.938; model->Modell@0.855; question generation->Fragengenerierung@0.852; queries->Abfragen@0.783
tmv4_omit	2	2022.acl-long.117	162	311.040	312.960	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	163	312.960	314.880	1.920	1	0.8242	0.8242	0.8242	0	1	0	0	0	1	0	Semantic->Semantic@0.824
tmv4_omit	2	2022.acl-long.117	164	314.880	316.800	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	165	316.800	318.720	1.920	2	0.8033	0.8785	0.9538	0	2	0	0	1	1	1	queries->Abfragen@0.954; query->Anfrage@0.803
tmv4_omit	2	2022.acl-long.117	166	318.720	320.640	1.920	3	0.7847	0.8691	0.9585	1	3	0	0	2	2	1	queries->Abfragen@0.958; VFL->VFL@0.864; query->Anfrage@0.785
tmv4_omit	2	2022.acl-long.117	167	320.640	322.560	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	168	322.560	324.480	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	169	324.480	326.400	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	170	326.400	328.320	1.920	3	0.8211	0.8891	0.9406	0	3	0	0	2	2	1	queries->Abfragen@0.941; generated->generiert@0.906; generating->Generierung@0.821
tmv4_omit	2	2022.acl-long.117	171	328.320	330.240	1.920	1	0.9297	0.9297	0.9297	0	1	0	0	1	1	0	queries->Abfragen@0.930
tmv4_omit	2	2022.acl-long.117	172	330.240	332.160	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	173	332.160	334.080	1.920	2	0.8014	0.8668	0.9323	0	2	0	0	1	1	1	questions->Fragen@0.932; question->Frage@0.801
tmv4_omit	2	2022.acl-long.117	174	334.080	336.000	1.920	4	0.8024	0.8630	0.9058	0	4	0	0	2	2	2	questions->Fragen@0.906; semantically->semantisch@0.891; question->Frage@0.853; Semantic->Semantic@0.802
tmv4_omit	2	2022.acl-long.117	175	336.000	337.920	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	176	337.920	339.840	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	177	339.840	341.760	1.920	2	0.7926	0.8708	0.9491	1	2	0	0	2	2	0	questions->Fragen@0.949; question->Frage@0.793
tmv4_omit	2	2022.acl-long.117	178	341.760	343.680	1.920	1	0.9396	0.9396	0.9396	0	1	0	0	1	1	0	questions->Fragen@0.940
tmv4_omit	2	2022.acl-long.117	179	343.680	345.600	1.920	1	0.8376	0.8376	0.8376	0	1	0	0	1	1	0	token->Token@0.838
tmv4_omit	2	2022.acl-long.117	180	345.600	347.520	1.920	2	0.7846	0.8680	0.9514	1	2	0	0	2	2	0	question->Frage@0.951; questions->Fragen@0.785
tmv4_omit	2	2022.acl-long.117	181	347.520	349.440	1.920	4	0.8297	0.8901	0.9473	0	4	0	0	1	1	3	question->Frage@0.947; graphs->Graphen@0.894; graph->Graph@0.889; questions->Fragen@0.830
tmv4_omit	2	2022.acl-long.117	182	349.440	351.360	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	183	351.360	353.280	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	184	353.280	355.200	1.920	2	0.7806	0.8627	0.9447	1	2	0	0	1	1	1	question->Frage@0.945; questions->Fragen@0.781
tmv4_omit	2	2022.acl-long.117	185	355.200	357.120	1.920	1	0.9280	0.9280	0.9280	0	1	0	0	0	0	1	question->Frage@0.928
tmv4_omit	2	2022.acl-long.117	186	357.120	359.040	1.920	1	0.9605	0.9605	0.9605	0	1	0	0	0	1	0	heuristic->heuristisch@0.961
tmv4_omit	2	2022.acl-long.117	187	359.040	360.960	1.920	2	0.8550	0.8997	0.9444	0	2	0	0	0	1	1	heuristic->heuristisch@0.944; augmented->erweiterten@0.855
tmv4_omit	2	2022.acl-long.117	188	360.960	362.880	1.920	5	0.7869	0.8701	0.9610	1	5	0	0	1	3	2	data->Daten@0.961; training data->Trainingsdaten@0.929; training->Trainingssatz@0.838; augmented->erweiterten@0.836; pretraining->Vortraining@0.787
tmv4_omit	2	2022.acl-long.117	189	362.880	364.800	1.920	2	0.8146	0.8561	0.8976	0	2	0	0	0	0	2	training data->Trainingsdaten@0.898; data->Daten@0.815
tmv4_omit	2	2022.acl-long.117	190	364.800	366.720	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	191	366.720	368.640	1.920	2	0.7934	0.8536	0.9138	1	2	0	0	0	1	1	Semantic->Semantic@0.914; semantically->semantisch@0.793
tmv4_omit	2	2022.acl-long.117	192	368.640	370.560	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	193	370.560	372.480	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	194	372.480	374.400	1.920	2	0.7991	0.8273	0.8556	1	2	0	0	1	1	1	query->Anfrage@0.856; queries->Abfragen@0.799
tmv4_omit	2	2022.acl-long.117	195	374.400	376.320	1.920	1	0.9153	0.9153	0.9153	0	1	0	0	1	1	0	QED->QED@0.915
tmv4_omit	2	2022.acl-long.117	196	376.320	378.240	1.920	5	0.7852	0.8544	0.9535	1	5	0	0	3	3	2	question->Frage@0.953; prediction->Vorhersage@0.858; questions->Fragen@0.842; predicate->Prädikat@0.833; QED->QED@0.785
tmv4_omit	2	2022.acl-long.117	197	378.240	380.160	1.920	2	0.7985	0.8712	0.9440	1	2	0	0	1	1	1	predicate->Prädikat@0.944; predicates->Prädikate@0.799
tmv4_omit	2	2022.acl-long.117	198	380.160	382.080	1.920	4	0.7802	0.8474	0.9457	2	4	0	0	2	2	2	question->Frage@0.946; questions->Fragen@0.881; nouns->Substantive@0.783; noun->Substantiv@0.780
tmv4_omit	2	2022.acl-long.117	199	382.080	384.000	1.920	5	0.8282	0.8848	0.9484	0	5	0	0	3	3	2	entities->Entitäten@0.948; question->Frage@0.932; context->Kontext@0.862; questions->Fragen@0.852; contexts->Kontexte@0.828
tmv4_omit	2	2022.acl-long.117	200	384.000	385.920	1.920	3	0.9063	0.9226	0.9322	0	3	0	0	2	2	1	context->Kontext@0.932; predicate->Prädikat@0.929; contexts->Kontexte@0.906
tmv4_omit	2	2022.acl-long.117	201	385.920	387.840	1.920	3	0.8265	0.8996	0.9500	0	3	0	0	2	2	1	question->Frage@0.950; predicate->Prädikat@0.922; questions->Fragen@0.826
tmv4_omit	2	2022.acl-long.117	202	387.840	389.760	1.920	2	0.8012	0.8715	0.9418	0	2	0	0	0	0	2	question->Frage@0.942; questions->Fragen@0.801
tmv4_omit	2	2022.acl-long.117	203	389.760	391.680	1.920	2	0.8222	0.8945	0.9668	0	2	0	0	0	1	1	query->Anfrage@0.967; queries->Abfragen@0.822
tmv4_omit	2	2022.acl-long.117	204	391.680	393.600	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	205	393.600	395.520	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	206	395.520	397.440	1.920	1	0.8938	0.8938	0.8938	0	1	0	0	1	1	0	predicate->Prädikat@0.894
tmv4_omit	2	2022.acl-long.117	207	397.440	399.360	1.920	1	0.9175	0.9175	0.9175	0	1	0	0	1	1	0	predicate->Prädikat@0.918
tmv4_omit	2	2022.acl-long.117	208	399.360	401.280	1.920	2	0.7988	0.8113	0.8237	1	2	0	0	1	1	1	Modeling->Modellierung@0.824; model->Modell@0.799
tmv4_omit	2	2022.acl-long.117	209	401.280	403.200	1.920	3	0.8134	0.8775	0.9484	0	3	0	0	1	2	1	annotations->Annotationen@0.948; predicate->Prädikat@0.871; annotation->Annotation@0.813
tmv4_omit	2	2022.acl-long.117	210	403.200	405.120	1.920	2	0.7804	0.8539	0.9273	1	2	0	0	1	1	1	question->Frage@0.927; questions->Fragen@0.780
tmv4_omit	2	2022.acl-long.117	211	405.120	407.040	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	212	407.040	408.960	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	213	408.960	410.880	1.920	5	0.7928	0.8461	0.9037	2	5	0	0	2	2	3	question->Frage@0.904; generated->generiert@0.879; questions->Fragen@0.859; question generation->Fragengenerierung@0.796; generating->Generierung@0.793
tmv4_omit	2	2022.acl-long.117	214	410.880	412.800	1.920	4	0.8335	0.8653	0.9387	0	4	0	0	2	2	2	question->Frage@0.939; QED->QED@0.846; question generation->Fragengenerierung@0.843; questions->Fragen@0.833
tmv4_omit	2	2022.acl-long.117	215	412.800	414.720	1.920	2	0.8498	0.8888	0.9277	0	2	0	0	1	1	1	generated->generiert@0.928; generating->Generierung@0.850
tmv4_omit	2	2022.acl-long.117	216	414.720	416.640	1.920	2	0.8854	0.9239	0.9623	0	2	0	0	0	1	1	evaluation->evaluation@0.962; counterfactual->kontrafaktisch@0.885
tmv4_omit	2	2022.acl-long.117	217	416.640	418.560	1.920	2	0.7917	0.8316	0.8715	1	2	0	0	1	1	1	evaluation->evaluation@0.872; questions->Fragen@0.792
tmv4_omit	2	2022.acl-long.117	218	418.560	420.480	1.920	2	0.8299	0.8953	0.9607	0	2	0	0	1	1	1	questions->Fragen@0.961; question->Frage@0.830
tmv4_omit	2	2022.acl-long.117	219	420.480	422.400	1.920	2	0.8424	0.8532	0.8640	0	2	0	0	2	2	0	predicate->Prädikat@0.864; predicates->Prädikate@0.842
tmv4_omit	2	2022.acl-long.117	220	422.400	424.320	1.920	3	0.7816	0.8452	0.9356	1	3	0	0	2	2	1	predicates->Prädikate@0.936; predicate->Prädikat@0.818; prediction->Vorhersage@0.782
tmv4_omit	2	2022.acl-long.117	221	424.320	426.240	1.920	1	0.8660	0.8660	0.8660	0	1	0	0	1	1	0	predicate->Prädikat@0.866
tmv4_omit	2	2022.acl-long.117	222	426.240	428.160	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	223	428.160	430.080	1.920	1	0.9097	0.9097	0.9097	0	1	0	0	1	1	0	VFL->VFL@0.910
tmv4_omit	2	2022.acl-long.117	224	430.080	432.000	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	225	432.000	433.920	1.920	1	0.9562	0.9562	0.9562	0	1	0	0	0	1	0	number->Reihe@0.956
tmv4_omit	2	2022.acl-long.117	226	433.920	435.840	1.920	1	0.8978	0.8978	0.8978	0	1	0	0	1	1	0	predicate->Prädikat@0.898
tmv4_omit	2	2022.acl-long.117	227	435.840	437.760	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	228	437.760	439.680	1.920	1	0.9165	0.9165	0.9165	0	1	0	0	1	1	0	RGF->RGF@0.917
tmv4_omit	2	2022.acl-long.117	229	439.680	441.600	1.920	4	0.7831	0.8536	0.9151	1	4	0	0	0	2	2	augmented->erweiterten@0.915; training->Trainingssatz@0.908; pretraining->Vortraining@0.808; pre-training->Vortrainings@0.783
tmv4_omit	2	2022.acl-long.117	230	441.600	443.520	1.920	4	0.7916	0.8980	0.9472	1	4	0	0	1	3	1	training data->Trainingsdaten@0.947; data->Daten@0.943; training->Trainingssatz@0.910; pretraining->Vortraining@0.792
tmv4_omit	2	2022.acl-long.117	231	443.520	445.440	1.920	0				0	0	0	0	0	0	0	
tmv4_omit	2	2022.acl-long.117	232	445.440	447.360	1.920	2	0.8275	0.8644	0.9014	0	2	0	0	2	2	0	counterfactual->kontrafaktisch@0.901; augmentation->Aufbaus@0.827
tmv4_omit	2	2022.acl-long.117	233	447.360	449.280	1.920	2	0.7870	0.7877	0.7885	2	2	0	0	2	2	0	counterfactual->kontrafaktisch@0.788; augmentation->Aufbaus@0.787
tmv4_omit	2	2022.acl-long.117	234	449.280	451.200	1.920	2	0.8017	0.8332	0.8646	0	2	0	0	2	2	0	baselines->Baselines@0.865; data augmentation->Datenaufbaus@0.802
tmv4_omit	2	2022.acl-long.117	235	451.200	453.120	1.920	1	0.8653	0.8653	0.8653	0	1	0	0	1	1	0	baselines->Baselines@0.865
tmv4_omit	2	2022.acl-long.117	236	453.120	455.040	1.920	5	0.8214	0.8983	0.9602	0	5	0	0	2	4	1	generation->Generierung@0.960; question generation->Fragengenerierung@0.942; answer->beantwortet@0.929; question answering->Fragenbeantwortung@0.838; question->Frage@0.821
tmv4_omit	2	2022.acl-long.117	237	455.040	456.960	1.920	7	0.7849	0.8782	0.9630	1	7	0	0	3	4	3	data->Daten@0.963; relation->Relation@0.961; question generation->Fragengenerierung@0.925; generation->Generierung@0.896; datasets->Datensätzen@0.812; relations->Relationen@0.805; dataset->Datensatz@0.785
tmv4_omit	2	2022.acl-long.117	238	456.960	458.880	1.920	3	0.7852	0.8421	0.9517	2	3	0	0	1	1	2	question->Frage@0.952; parser->Parser@0.790; questions->Fragen@0.785
tmv4_omit	2	2022.acl-long.117	239	458.880	460.800	1.920	1	0.8324	0.8324	0.8324	0	1	0	0	0	0	1	answer->beantwortet@0.832
tmv4_omit	2	2022.acl-long.117	240	460.800	462.720	1.920	1	0.9360	0.9360	0.9360	0	1	0	0	1	1	0	Wikipedia->Wikipedia@0.936
